txn_id,branch_id,city,amount,status,date
TXN986604,BRDE03,Delhi,2422.19,FAILED,2024-04-05
TXN438801,BRDE03,Delhi,971.66,FAILED,2024-04-05
TXN464326,BRDE03,Delhi,3887.71,FAILED,2024-04-05
TXN110678,BRDE03,Delhi,4753.94,SUCCESS,2024-04-05
TXN505730,BRDE03,Delhi,2039.04,SUCCESS,2024-04-05
TXN113276,BRDE03,Delhi,1442.63,SUCCESS,2024-04-05
TXN530604,BRDE03,Delhi,4077.5,SUCCESS,2024-04-06
TXN108508,BRDE03,Delhi,994.56,SUCCESS,2024-04-06
TXN154173,BRDE03,Delhi,3508.46,SUCCESS,2024-04-06
TXN406515,BRDE03,Delhi,4353.46,FAILED,2024-04-06
TXN682134,BRDE03,Delhi,856.34,SUCCESS,2024-04-06
TXN512624,BRDE03,Delhi,3840.76,SUCCESS,2024-04-06
TXN536797,BRDE03,Delhi,1881.78,FAILED,2024-04-06
TXN160332,BRDE03,Delhi,2690.02,FAILED,2024-04-06
TXN868050,BRDE03,Delhi,2485.59,FAILED,2024-04-06
TXN795926,BRDE03,Delhi,3192.34,FAILED,2024-04-06
TXN507961,BRDE03,Delhi,1490.99,SUCCESS,2024-04-06
TXN103946,BRDE03,Delhi,3640.17,SUCCESS,2024-04-06
TXN809650,BRDE03,Delhi,1165.83,FAILED,2024-04-06
TXN468523,BRDE03,Delhi,3127.8,SUCCESS,2024-04-06
TXN102312,BRDE03,Delhi,2937.57,SUCCESS,2024-04-06
TXN967736,BRDE03,Delhi,1630.77,SUCCESS,2024-04-06
TXN476105,BRDE03,Delhi,259.36,SUCCESS,2024-04-06
TXN601552,BRDE03,Delhi,2034.64,FAILED,2024-04-06
TXN237206,BRDE03,Delhi,1154.67,SUCCESS,2024-04-06
TXN214353,BRDE03,Delhi,2006.84,FAILED,2024-04-06
TXN293926,BRDE03,Delhi,4675.64,FAILED,2024-04-07
TXN199517,BRDE03,Delhi,975.2,SUCCESS,2024-04-07
TXN806303,BRDE03,Delhi,910.46,SUCCESS,2024-04-07
TXN853698,BRDE03,Delhi,3949.49,FAILED,2024-04-07
TXN240696,BRDE03,Delhi,2486.9,SUCCESS,2024-04-07
TXN304086,BRDE03,Delhi,894.11,SUCCESS,2024-04-07
TXN156648,BRDE03,Delhi,3325.57,FAILED,2024-04-07
TXN783202,BRDE03,Delhi,4902.88,SUCCESS,2024-04-07
TXN138667,BRDE03,Delhi,3925.56,SUCCESS,2024-04-07
TXN499256,BRDE03,Delhi,2777.73,SUCCESS,2024-04-07
TXN742298,BRDE03,Delhi,2677.4,FAILED,2024-04-07
TXN974291,BRDE03,Delhi,4573.73,SUCCESS,2024-04-07
TXN825946,BRDE03,Delhi,122.7,SUCCESS,2024-04-07
TXN788294,BRDE03,Delhi,4883.44,SUCCESS,2024-04-07
TXN556569,BRDE03,Delhi,2164.72,FAILED,2024-04-07
TXN536356,BRDE03,Delhi,1488.52,SUCCESS,2024-04-07
TXN232052,BRDE03,Delhi,4625.38,SUCCESS,2024-04-07
TXN538465,BRDE03,Delhi,2739.09,SUCCESS,2024-04-07
TXN267290,BRDE03,Delhi,2218.52,FAILED,2024-04-07
TXN680403,BRDE03,Delhi,4764.51,FAILED,2024-04-07
TXN946961,BRDE01,Delhi,2093.7,SUCCESS,2024-04-01
TXN292838,BRDE01,Delhi,2366.7,SUCCESS,2024-04-01
TXN415210,BRDE01,Delhi,4621.97,SUCCESS,2024-04-01
TXN754243,BRDE01,Delhi,2958.06,SUCCESS,2024-04-01
TXN729281,BRDE01,Delhi,4118.72,FAILED,2024-04-01
TXN581289,BRDE01,Delhi,2861.75,FAILED,2024-04-01
TXN507251,BRDE01,Delhi,557.54,FAILED,2024-04-01
TXN332705,BRDE01,Delhi,2811.71,SUCCESS,2024-04-01
TXN593444,BRDE01,Delhi,3759.68,FAILED,2024-04-01
TXN984436,BRDE01,Delhi,2970.3,SUCCESS,2024-04-01
TXN220845,BRDE01,Delhi,1883.38,SUCCESS,2024-04-01
TXN652250,BRDE01,Delhi,4007.4,SUCCESS,2024-04-01
TXN408482,BRDE01,Delhi,4030.97,SUCCESS,2024-04-01
TXN153518,BRDE01,Delhi,1123.46,FAILED,2024-04-01
TXN195037,BRDE01,Delhi,2743.36,FAILED,2024-04-01
TXN545773,BRDE01,Delhi,3115.18,FAILED,2024-04-01
TXN912165,BRDE01,Delhi,4783.91,FAILED,2024-04-01
TXN499879,BRDE01,Delhi,2776.71,SUCCESS,2024-04-01
TXN258423,BRDE01,Delhi,1224.08,SUCCESS,2024-04-01
TXN895559,BRDE01,Delhi,2475.12,SUCCESS,2024-04-01
TXN287763,BRDE01,Delhi,1332.31,SUCCESS,2024-04-02
TXN567744,BRDE01,Delhi,2544.67,FAILED,2024-04-02
TXN213879,BRDE01,Delhi,4937.06,SUCCESS,2024-04-02
TXN668975,BRDE01,Delhi,1984.87,FAILED,2024-04-02
TXN979953,BRDE01,Delhi,478.4,FAILED,2024-04-02
TXN133948,BRDE01,Delhi,2465.41,FAILED,2024-04-02
TXN769399,BRDE01,Delhi,2796.15,FAILED,2024-04-02
TXN163700,BRDE01,Delhi,4447.54,FAILED,2024-04-02
TXN312627,BRDE01,Delhi,4283.86,SUCCESS,2024-04-02
TXN314968,BRDE01,Delhi,573.26,FAILED,2024-04-02
TXN688215,BRDE01,Delhi,1754.54,SUCCESS,2024-04-02
TXN930170,BRDE01,Delhi,3714.54,FAILED,2024-04-02
TXN730377,BRDE01,Delhi,3280.32,SUCCESS,2024-04-02
TXN104263,BRDE01,Delhi,2353.06,FAILED,2024-04-02
TXN652359,BRDE01,Delhi,3402.6,FAILED,2024-04-02
TXN491194,BRDE01,Delhi,1202.48,SUCCESS,2024-04-02
TXN834694,BRDE01,Delhi,1789.31,SUCCESS,2024-04-02
TXN784460,BRDE01,Delhi,1986.74,FAILED,2024-04-02
TXN467367,BRDE01,Delhi,4486.72,FAILED,2024-04-02
TXN418215,BRDE01,Delhi,3639.98,FAILED,2024-04-02
TXN301622,BRDE01,Delhi,3112.26,SUCCESS,2024-04-03
TXN856653,BRDE01,Delhi,3324.81,SUCCESS,2024-04-03
TXN247428,BRDE01,Delhi,1606.19,SUCCESS,2024-04-03
TXN554831,BRDE01,Delhi,4812.44,SUCCESS,2024-04-03
TXN113409,BRDE01,Delhi,711.3,SUCCESS,2024-04-03
TXN281939,BRDE01,Delhi,2118.66,SUCCESS,2024-04-03
TXN428945,BRDE01,Delhi,3631.1,SUCCESS,2024-04-03
TXN866321,BRDE01,Delhi,4437.87,FAILED,2024-04-03
TXN578434,BRDE01,Delhi,2461.8,SUCCESS,2024-04-03
TXN522237,BRDE01,Delhi,800.81,FAILED,2024-04-03
TXN382216,BRDE01,Delhi,920.5,FAILED,2024-04-03
TXN509687,BRDE01,Delhi,959.26,SUCCESS,2024-04-03
TXN998939,BRDE01,Delhi,3028.41,FAILED,2024-04-03
TXN650757,BRDE01,Delhi,3945.53,FAILED,2024-04-03
TXN228371,BRDE01,Delhi,849.9,FAILED,2024-04-03
TXN143716,BRDE01,Delhi,3089.76,FAILED,2024-04-03
TXN862550,BRDE01,Delhi,2760.23,SUCCESS,2024-04-03
TXN247517,BRDE01,Delhi,458.02,SUCCESS,2024-04-03
TXN640489,BRDE01,Delhi,4294.38,SUCCESS,2024-04-03
TXN312265,BRDE01,Delhi,1776.96,SUCCESS,2024-04-03
TXN278085,BRDE01,Delhi,3671.68,SUCCESS,2024-04-04
TXN306914,BRDE01,Delhi,757.85,SUCCESS,2024-04-04
TXN929675,BRDE01,Delhi,604.83,SUCCESS,2024-04-04
TXN140531,BRDE01,Delhi,4998.05,SUCCESS,2024-04-04
TXN888785,BRDE01,Delhi,4382.4,FAILED,2024-04-04
TXN981840,BRDE01,Delhi,4606.59,SUCCESS,2024-04-04
TXN184563,BRDE01,Delhi,1501.25,SUCCESS,2024-04-04
TXN418741,BRDE01,Delhi,2073.59,FAILED,2024-04-04
TXN956472,BRDE01,Delhi,616.3,FAILED,2024-04-04
TXN598394,BRDE01,Delhi,1622.18,SUCCESS,2024-04-04
TXN371385,BRDE01,Delhi,4393.63,SUCCESS,2024-04-04
TXN179947,BRDE01,Delhi,2338.26,SUCCESS,2024-04-04
TXN432743,BRDE01,Delhi,2506.6,SUCCESS,2024-04-04
TXN231014,BRDE01,Delhi,1878.02,FAILED,2024-04-04
TXN401301,BRDE01,Delhi,641.92,SUCCESS,2024-04-04
TXN590256,BRDE01,Delhi,3910.92,SUCCESS,2024-04-04
TXN488155,BRDE01,Delhi,2019.61,FAILED,2024-04-04
TXN642451,BRDE01,Delhi,3737.64,FAILED,2024-04-04
TXN575231,BRDE01,Delhi,4036.77,SUCCESS,2024-04-04
TXN304709,BRDE01,Delhi,387.03,FAILED,2024-04-04
TXN974986,BRDE01,Delhi,613.15,FAILED,2024-04-05
TXN735141,BRDE01,Delhi,1056.55,SUCCESS,2024-04-05
TXN697984,BRDE01,Delhi,1938.36,FAILED,2024-04-05
TXN622489,BRDE01,Delhi,143.55,SUCCESS,2024-04-05
TXN435455,BRDE01,Delhi,2487.81,SUCCESS,2024-04-05
TXN895382,BRDE01,Delhi,3687.37,SUCCESS,2024-04-05
TXN988702,BRDE01,Delhi,944.1,FAILED,2024-04-05
TXN259633,BRDE01,Delhi,1443.24,FAILED,2024-04-05
TXN418792,BRDE01,Delhi,2219.4,SUCCESS,2024-04-05
TXN753736,BRDE01,Delhi,604.07,SUCCESS,2024-04-05
TXN908698,BRDE01,Delhi,1956.15,SUCCESS,2024-04-05
TXN802967,BRDE01,Delhi,1312.0,FAILED,2024-04-05
TXN306890,BRDE01,Delhi,2751.91,SUCCESS,2024-04-05
TXN120115,BRDE01,Delhi,2829.07,FAILED,2024-04-05
TXN671262,BRDE01,Delhi,4337.14,FAILED,2024-04-05
TXN734313,BRDE01,Delhi,3516.44,FAILED,2024-04-05
TXN227022,BRDE01,Delhi,4905.26,SUCCESS,2024-04-05
TXN808335,BRDE01,Delhi,3806.2,FAILED,2024-04-05
TXN247433,BRDE01,Delhi,1456.72,FAILED,2024-04-05
TXN719263,BRDE01,Delhi,3326.47,SUCCESS,2024-04-05
TXN967103,BRDE01,Delhi,303.5,SUCCESS,2024-04-06
TXN719061,BRDE01,Delhi,1250.23,FAILED,2024-04-06
TXN867289,BRDE01,Delhi,127.6,FAILED,2024-04-06
TXN563776,BRDE01,Delhi,2601.55,SUCCESS,2024-04-06
TXN359214,BRDE01,Delhi,696.6,SUCCESS,2024-04-06
TXN588034,BRDE01,Delhi,3938.48,SUCCESS,2024-04-06
TXN318582,BRDE01,Delhi,4848.68,SUCCESS,2024-04-06
TXN117904,BRDE01,Delhi,1033.31,FAILED,2024-04-06
TXN350770,BRDE01,Delhi,158.24,FAILED,2024-04-06
TXN641892,BRDE01,Delhi,3571.61,SUCCESS,2024-04-06
TXN977227,BRDE01,Delhi,1313.12,FAILED,2024-04-06
TXN527492,BRDE01,Delhi,3916.22,SUCCESS,2024-04-06
TXN696610,BRDE01,Delhi,2650.27,FAILED,2024-04-06
TXN786386,BRDE01,Delhi,3199.38,FAILED,2024-04-06
TXN617173,BRDE01,Delhi,1777.46,FAILED,2024-04-06
TXN482828,BRDE01,Delhi,1927.2,FAILED,2024-04-06
TXN987220,BRDE01,Delhi,3590.06,FAILED,2024-04-06
TXN703420,BRDE01,Delhi,3713.67,FAILED,2024-04-06
TXN260624,BRDE01,Delhi,2790.39,SUCCESS,2024-04-06
TXN897804,BRDE01,Delhi,1566.02,SUCCESS,2024-04-06
TXN683348,BRDE01,Delhi,4661.16,SUCCESS,2024-04-07
TXN407610,BRDE01,Delhi,2589.04,FAILED,2024-04-07
TXN937424,BRDE01,Delhi,4646.02,FAILED,2024-04-07
TXN886937,BRDE01,Delhi,220.49,SUCCESS,2024-04-07
TXN263900,BRDE01,Delhi,4103.41,SUCCESS,2024-04-07
TXN419895,BRDE01,Delhi,2653.3,FAILED,2024-04-07
TXN497032,BRDE01,Delhi,2741.99,FAILED,2024-04-07
TXN666325,BRDE01,Delhi,2547.54,FAILED,2024-04-07
TXN530191,BRDE01,Delhi,4719.85,FAILED,2024-04-07
TXN605909,BRDE01,Delhi,3155.99,FAILED,2024-04-07
TXN454645,BRDE01,Delhi,2961.35,SUCCESS,2024-04-07
TXN609161,BRDE01,Delhi,2192.5,SUCCESS,2024-04-07
TXN766484,BRDE01,Delhi,1686.53,SUCCESS,2024-04-07
TXN954359,BRDE01,Delhi,159.63,SUCCESS,2024-04-07
TXN251075,BRDE01,Delhi,4799.96,SUCCESS,2024-04-07
TXN911542,BRDE01,Delhi,866.11,SUCCESS,2024-04-07
TXN182496,BRDE01,Delhi,2243.14,FAILED,2024-04-07
TXN287453,BRDE01,Delhi,4636.18,FAILED,2024-04-07
TXN367800,BRDE01,Delhi,1678.12,SUCCESS,2024-04-07
TXN949492,BRDE01,Delhi,3131.6,FAILED,2024-04-07
